_id,candidateId,market,ministry,hospital,unit,room,name,releaseDays,flexId,type,frequencies[0].dowApplied,frequencies[1].dowApplied,frequencies[2].dowApplied,frequencies[3].dowApplied,frequencies[4].dowApplied,frequencies[5].dowApplied,frequencies[6].dowApplied,frequencies[7].dowApplied,frequencies[8].dowApplied,frequencies[9].dowApplied,frequencies[10].dowApplied,frequencies[11].dowApplied,frequencies[12].dowApplied,frequencies[13].dowApplied,frequencies[14].dowApplied,frequencies[15].dowApplied,frequencies[16].dowApplied,frequencies[17].dowApplied,frequencies[18].dowApplied,frequencies[19].dowApplied,frequencies[20].dowApplied,frequencies[21].dowApplied,frequencies[22].dowApplied,frequencies[23].dowApplied,frequencies[24].dowApplied,frequencies[0].weeksOfMonth[0],frequencies[0].weeksOfMonth[1],frequencies[0].weeksOfMonth[2],frequencies[0].weeksOfMonth[3],frequencies[0].weeksOfMonth[4],frequencies[1].weeksOfMonth[0],frequencies[1].weeksOfMonth[1],frequencies[1].weeksOfMonth[2],frequencies[1].weeksOfMonth[3],frequencies[1].weeksOfMonth[4],frequencies[2].weeksOfMonth[0],frequencies[2].weeksOfMonth[1],frequencies[2].weeksOfMonth[2],frequencies[2].weeksOfMonth[3],frequencies[2].weeksOfMonth[4],frequencies[3].weeksOfMonth[0],frequencies[3].weeksOfMonth[1],frequencies[3].weeksOfMonth[2],frequencies[3].weeksOfMonth[3],frequencies[3].weeksOfMonth[4],frequencies[4].weeksOfMonth[0],frequencies[4].weeksOfMonth[1],frequencies[4].weeksOfMonth[2],frequencies[4].weeksOfMonth[3],frequencies[4].weeksOfMonth[4],frequencies[5].weeksOfMonth[0],frequencies[5].weeksOfMonth[1],frequencies[5].weeksOfMonth[2],frequencies[5].weeksOfMonth[3],frequencies[5].weeksOfMonth[4],frequencies[6].weeksOfMonth[0],frequencies[6].weeksOfMonth[1],frequencies[6].weeksOfMonth[2],frequencies[6].weeksOfMonth[3],frequencies[6].weeksOfMonth[4],frequencies[7].weeksOfMonth[0],frequencies[7].weeksOfMonth[1],frequencies[7].weeksOfMonth[2],frequencies[7].weeksOfMonth[3],frequencies[7].weeksOfMonth[4],frequencies[8].weeksOfMonth[0],frequencies[8].weeksOfMonth[1],frequencies[8].weeksOfMonth[2],frequencies[8].weeksOfMonth[3],frequencies[8].weeksOfMonth[4],frequencies[9].weeksOfMonth[0],frequencies[9].weeksOfMonth[1],frequencies[9].weeksOfMonth[2],frequencies[9].weeksOfMonth[3],frequencies[9].weeksOfMonth[4],frequencies[10].weeksOfMonth[0],frequencies[10].weeksOfMonth[1],frequencies[10].weeksOfMonth[2],frequencies[10].weeksOfMonth[3],frequencies[10].weeksOfMonth[4],frequencies[11].weeksOfMonth[0],frequencies[12].weeksOfMonth[0],frequencies[13].weeksOfMonth[0],frequencies[13].weeksOfMonth[1],frequencies[13].weeksOfMonth[2],frequencies[13].weeksOfMonth[3],frequencies[11].weeksOfMonth[1],frequencies[11].weeksOfMonth[2],frequencies[11].weeksOfMonth[3],frequencies[11].weeksOfMonth[4],frequencies[12].weeksOfMonth[1],frequencies[12].weeksOfMonth[2],frequencies[12].weeksOfMonth[3],frequencies[12].weeksOfMonth[4],frequencies[13].weeksOfMonth[4],frequencies[14].weeksOfMonth[0],frequencies[14].weeksOfMonth[1],frequencies[14].weeksOfMonth[2],frequencies[14].weeksOfMonth[3],frequencies[14].weeksOfMonth[4],frequencies[15].weeksOfMonth[0],frequencies[15].weeksOfMonth[1],frequencies[15].weeksOfMonth[2],frequencies[15].weeksOfMonth[3],frequencies[15].weeksOfMonth[4],frequencies[16].weeksOfMonth[0],frequencies[16].weeksOfMonth[1],frequencies[16].weeksOfMonth[2],frequencies[16].weeksOfMonth[3],frequencies[16].weeksOfMonth[4],frequencies[17].weeksOfMonth[0],frequencies[17].weeksOfMonth[1],frequencies[17].weeksOfMonth[2],frequencies[17].weeksOfMonth[3],frequencies[17].weeksOfMonth[4],frequencies[18].weeksOfMonth[0],frequencies[18].weeksOfMonth[1],frequencies[18].weeksOfMonth[2],frequencies[18].weeksOfMonth[3],frequencies[18].weeksOfMonth[4],frequencies[19].weeksOfMonth[0],frequencies[19].weeksOfMonth[1],frequencies[19].weeksOfMonth[2],frequencies[19].weeksOfMonth[3],frequencies[19].weeksOfMonth[4],frequencies[20].weeksOfMonth[0],frequencies[20].weeksOfMonth[1],frequencies[20].weeksOfMonth[2],frequencies[20].weeksOfMonth[3],frequencies[20].weeksOfMonth[4],frequencies[21].weeksOfMonth[0],frequencies[21].weeksOfMonth[1],frequencies[21].weeksOfMonth[2],frequencies[21].weeksOfMonth[3],frequencies[21].weeksOfMonth[4],frequencies[22].weeksOfMonth[0],frequencies[22].weeksOfMonth[1],frequencies[22].weeksOfMonth[2],frequencies[22].weeksOfMonth[3],frequencies[22].weeksOfMonth[4],frequencies[23].weeksOfMonth[0],frequencies[23].weeksOfMonth[1],frequencies[23].weeksOfMonth[2],frequencies[23].weeksOfMonth[3],frequencies[23].weeksOfMonth[4],frequencies[24].weeksOfMonth[0],frequencies[24].weeksOfMonth[1],frequencies[24].weeksOfMonth[2],frequencies[24].weeksOfMonth[3],frequencies[24].weeksOfMonth[4],frequencies[0].blockStartDate,frequencies[1].blockStartDate,frequencies[2].blockStartDate,frequencies[3].blockStartDate,frequencies[4].blockStartDate,frequencies[5].blockStartDate,frequencies[6].blockStartDate,frequencies[7].blockStartDate,frequencies[8].blockStartDate,frequencies[9].blockStartDate,frequencies[10].blockStartDate,frequencies[11].blockStartDate,frequencies[12].blockStartDate,frequencies[13].blockStartDate,frequencies[14].blockStartDate,frequencies[15].blockStartDate,frequencies[16].blockStartDate,frequencies[17].blockStartDate,frequencies[18].blockStartDate,frequencies[19].blockStartDate,frequencies[20].blockStartDate,frequencies[21].blockStartDate,frequencies[22].blockStartDate,frequencies[23].blockStartDate,frequencies[24].blockStartDate,frequencies[0].blockStartTime,frequencies[1].blockStartTime,frequencies[2].blockStartTime,frequencies[3].blockStartTime,frequencies[4].blockStartTime,frequencies[5].blockStartTime,frequencies[6].blockStartTime,frequencies[7].blockStartTime,frequencies[8].blockStartTime,frequencies[9].blockStartTime,frequencies[10].blockStartTime,frequencies[11].blockStartTime,frequencies[12].blockStartTime,frequencies[13].blockStartTime,frequencies[14].blockStartTime,frequencies[15].blockStartTime,frequencies[16].blockStartTime,frequencies[17].blockStartTime,frequencies[18].blockStartTime,frequencies[19].blockStartTime,frequencies[20].blockStartTime,frequencies[21].blockStartTime,frequencies[22].blockStartTime,frequencies[23].blockStartTime,frequencies[24].blockStartTime,frequencies[0].blockEndDate,frequencies[1].blockEndDate,frequencies[2].blockEndDate,frequencies[3].blockEndDate,frequencies[4].blockEndDate,frequencies[5].blockEndDate,frequencies[6].blockEndDate,frequencies[7].blockEndDate,frequencies[8].blockEndDate,frequencies[9].blockEndDate,frequencies[10].blockEndDate,frequencies[11].blockEndDate,frequencies[12].blockEndDate,frequencies[13].blockEndDate,frequencies[14].blockEndDate,frequencies[15].blockEndDate,frequencies[16].blockEndDate,frequencies[17].blockEndDate,frequencies[18].blockEndDate,frequencies[19].blockEndDate,frequencies[20].blockEndDate,frequencies[21].blockEndDate,frequencies[22].blockEndDate,frequencies[23].blockEndDate,frequencies[24].blockEndDate,frequencies[0].blockEndTime,frequencies[1].blockEndTime,frequencies[2].blockEndTime,frequencies[3].blockEndTime,frequencies[4].blockEndTime,frequencies[5].blockEndTime,frequencies[6].blockEndTime,frequencies[7].blockEndTime,frequencies[8].blockEndTime,frequencies[9].blockEndTime,frequencies[10].blockEndTime,frequencies[11].blockEndTime,frequencies[12].blockEndTime,frequencies[13].blockEndTime,frequencies[14].blockEndTime,frequencies[15].blockEndTime,frequencies[16].blockEndTime,frequencies[17].blockEndTime,frequencies[18].blockEndTime,frequencies[19].blockEndTime,frequencies[20].blockEndTime,frequencies[21].blockEndTime,frequencies[22].blockEndTime,frequencies[23].blockEndTime,frequencies[24].blockEndTime,frequencies[0].state,frequencies[1].state,frequencies[2].state,frequencies[3].state,frequencies[4].state,frequencies[5].state,frequencies[6].state,frequencies[7].state,frequencies[8].state,frequencies[9].state,frequencies[10].state,frequencies[11].state,frequencies[12].state,frequencies[13].state,frequencies[14].state,frequencies[15].state,frequencies[16].state,frequencies[17].state,frequencies[18].state,frequencies[19].state,frequencies[20].state,frequencies[21].state,frequencies[22].state,frequencies[23].state,frequencies[24].state,frequencies[0].lastUpdateTime,frequencies[1].lastUpdateTime,frequencies[2].lastUpdateTime,frequencies[3].lastUpdateTime,frequencies[4].lastUpdateTime,frequencies[5].lastUpdateTime,frequencies[6].lastUpdateTime,frequencies[7].lastUpdateTime,frequencies[8].lastUpdateTime,frequencies[9].lastUpdateTime,frequencies[10].lastUpdateTime,frequencies[11].lastUpdateTime,frequencies[12].lastUpdateTime,frequencies[13].lastUpdateTime,frequencies[14].lastUpdateTime,frequencies[15].lastUpdateTime,frequencies[16].lastUpdateTime,frequencies[17].lastUpdateTime,frequencies[18].lastUpdateTime,frequencies[19].lastUpdateTime,frequencies[20].lastUpdateTime,frequencies[21].lastUpdateTime,frequencies[22].lastUpdateTime,frequencies[23].lastUpdateTime,frequencies[24].lastUpdateTime,eventTs,manualLastUpdateTime
644274cab945363b96936c9e,4269544-269608908,TENNESSEE,TNNAS,589743,ST OR,ST OR 25,CLOSED- DO NOT BOOK,0,-1,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-20T11:04:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.020Z,
644274ca3b07606364921fcf,4269510-269574662,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 03,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-20T09:29:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.049Z,
644301d53b07606364922205,4269606-269786068,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 08,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21T16:13:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.023Z,
644301d53b07606364922202,4269614-269786393,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 09,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21T16:13:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.043Z,
644301d53b07606364922204,4269594-269785562,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 06,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21T16:13:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.050Z,
644301d53b07606364922203,4269590-269785552,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 05,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21T16:13:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.040Z,
644301d550759338ec5f605a,4269586-269785396,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 04,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21T16:13:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.042Z,
644301d550759338ec5f605b,4269598-269785667,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 07,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21T16:13:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.011Z,
6447ba6261eec82140d7a708,4269642-269850233,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 01,CLOSED- DO NOT BOOK,0,-1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.047Z,
6447ba6259875806cc300c59,4269634-269849634,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 01,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.018Z,
6447ba6259875806cc300c5a,4269654-269854068,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 10,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.046Z,
6447ba6259875806cc300c5c,4269646-269850406,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 01,CLOSED- DO NOT BOOK,0,-1,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.020Z,
6447ba6259875806cc300c5e,4269666-269854944,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 10,CLOSED- DO NOT BOOK,0,-1,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.044Z,
6447ba6259875806cc300c5d,4269658-269854363,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 10,CLOSED- DO NOT BOOK,0,-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.048Z,
6447ba6259875806cc300c5b,4269650-269850695,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 01,CLOSED- DO NOT BOOK,0,-1,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.014Z,
6447ba6259875806cc300c60,4269638-269849810,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 01,CLOSED- DO NOT BOOK,0,-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.026Z,
6447ba6259875806cc300c61,4269670-269855327,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 10,CLOSED- DO NOT BOOK,0,-1,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.048Z,
6447ba6259875806cc300c5f,4269662-269854731,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 10,CLOSED- DO NOT BOOK,0,-1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-24T08:40:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.047Z,
64490bdb59875806cc30144e,4269714-270091849,TENNESSEE,TNNAS,1137984,MT OR,MT OR 03,OR MSS VASCULAR,1440,647009,Surgeon Group,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:15:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-25T13:47:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.049Z,
